"SourceFile","identifiant","type_formation","filiere","date_diplome","emploi_formation","satisfaction_formation","alternance","recommandation_polytech","ig_avantage_double_competence","remuneration_annuelle_brute","prime","remuneration_prime"
"1","1782920965133030","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016,"non",4,"","Oui","",31200,"Oui",52000
"1","1783551861223210","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2016,"oui",4,"","Oui","",32000,"Oui",32500
"1","1776166979008570","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",28000,"Oui",30000
"1","1882421149142780","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",3,"","Oui","",38000,"Oui",38000
"1","1776166905404100","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",NA,"Oui",NA
"1","1798575230918060","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",NA,"",NA
"1","1875345038212540","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",3,"","Oui","",38000,"Oui",40000
"1","1888486991852680","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",5,"","Oui","",NA,"",NA
"1","1775265359931030","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",4,"","Oui","",25200,"Oui",27300
"1","1789078743073440","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",5,"","Oui","",30000,"Oui",31000
"1","1794775458291640","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",5,"","Oui","",34800,"Oui",38570
"1","1782401307107040","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2016,"oui",3,"","Oui","",42000,"Oui",48000
"1","1788639858775910","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"",NA,"","","",NA,"",NA
"1","1798487221615820","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"oui",4,"","Oui","",28200,"Oui",28200
"1","1783036971970720","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2016,"oui",4,"","Oui","",31080,"Non",31080
"1","1798488075629090","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",2,"","Oui","",28000,"Non",28000
"1","1788636022996220","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",29500,"Oui",31400
"1","1882326620559430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"",4,"","Oui","",NA,"",NA
"1","1798575226519670","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",27700,"Oui",30000
"1","1798891359878950","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",20000,"Oui",21000
"1","1775265273928660","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",32200,"Oui",37000
"1","1767838880673710","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"",4,"non","Oui","",NA,"",NA
"1","1798760313419580","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"",4,"","Oui","",NA,"",NA
"1","1882421143088620","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",31800,"Oui",36300
"1","1782457796618290","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",5,"","Oui","",28229,"Non",28229
"1","1783165146986880","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",2,"","Non","",27600,"Non",27600
"1","1798487317435050","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",NA,"Non",NA
"1","1794190670246510","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",28000,"Non",28000
"1","1803013596808820","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",25800,"Oui",27950
"1","1768015126454010","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2016,"oui",2,"","Non","",24600,"Non",24600
"1","1775408740278300","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",25446,"Non",25446
"1","1793744558919620","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2016,"oui",4,"","Oui","",NA,"Oui",NA
"1","1788410722794740","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",3,"","Oui","",39000,"Oui",44000
"1","1775408573569340","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"non",3,"","Non","",26000,"Oui",41000
"1","1775414081707000","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"oui",3,"","Oui","",30000,"Oui",32800
"1","1758626839506070","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Oui","",14800,"Oui",16200
"1","1802845967927860","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"oui",3,"","Oui","",26000,"Oui",32000
"1","1807215231163560","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"non",4,"","Oui","OUI",27000,"Oui",36000
"1","1783049799429820","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","Oui","",33800,"Oui",33800
"1","1794680960863590","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"oui",4,"","Oui","",32000,"Oui",34000
"1","1899018396732320","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"oui",5,"","Oui","",5700,"Oui",6000
"1","1788460148376890","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015,"oui",5,"","Oui","",34000,"Non",34000
"1","1794775597428280","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"",4,"","Oui","",NA,"",NA
"1","1798760221874020","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Non","",40000,"Non",40000
"1","1776091882446630","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"",NA,"","","",NA,"",NA
"1","1776242171247820","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"non",4,"","Oui","",43000,"Oui",45000
"1","1775345104087020","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","Oui","",26400,"Non",26400
"1","1767473227295350","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"non",4,"","Oui","",30600,"Oui",54400
"1","1767833503373530","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015,"oui",4,"","Oui","",36500,"Oui",43700
"1","1782332335839360","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"oui",3,"","Oui","NON",44982,"Non",44982
"1","1889471553378420","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","Oui","",36000,"Non",36000
"1","1777133585322030","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"non",3,"","Oui","",29000,"Non",29000
"1","1767833595276880","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"oui",3,"","","",38000,"Oui",38000
"1","1798714260077950","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",3,"","Oui","",32400,"Oui",34000
"1","1783551852318230","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"oui",3,"","Oui","",31500,"Oui",33000
"1","1789246064047580","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"oui",4,"","Oui","",26000,"Oui",30000
"1","1794334594344790","","Microélectronique Et Automatique (MEA)",2015,"oui",5,"","","",35000,"Oui",35000
"1","1783429267754430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"",4,"","Oui","",NA,"",NA
"1","1767188038511560","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015,"oui",5,"","Oui","",18000,"Oui",20000
"1","1889425571740490","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",4,"","Oui","",40000,"Oui",40000
"1","1783101102361120","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",3,"","Oui","",NA,"Oui",NA
"1","1776167208283570","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",4,"","Oui","",30000,"Non",30000
"1","1783551727370030","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"non",3,"","Oui","",36000,"Oui",36000
"1","1775263816305300","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"non",3,"","Oui","",NA,"Oui",NA
"1","1788692238991680","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"oui",3,"","Oui","NON",45600,"Non",45600
"1","1789078904504380","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Non","",30552,"Non",30552
"1","1776621701199620","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"oui",5,"","","",39000,"Oui",42000
"1","1794775550924850","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015,"oui",4,"","","",30000,"Non",30000
"1","1789471954669600","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",4,"","Oui","",37000,"Non",37000
"1","1794043017455940","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015,"oui",4,"","Oui","OUI",43000,"Non",43000
"1","1976621288630210","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015,"oui",5,"","Oui","OUI",36000,"Non",36000
"1","1883678682497930","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"",NA,"","","",60000,"Non",60000
"1","1976106646655870","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"",3,"","","",NA,"",NA
"1","1789078963063880","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",4,"","Oui","",26000,"Oui",27000
"1","1788523044070470","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"oui",4,"","Oui","",NA,"Oui",NA
"1","1798760270967010","","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","","",35000,"Oui",37000
"1","1794332520034890","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015,"oui",5,"","Oui","",30600,"Oui",35000
"1","1788922255091930","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"oui",4,"","Oui","OUI",39000,"Non",39000
"1","1798487315600670","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015,"oui",4,"","Oui","",NA,"Oui",NA
"1","1767833421273260","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"oui",4,"","Oui","",33100,"Oui",33100
"1","1758523254310480","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",5,"","Oui","",36000,"Non",36000
"1","1889582630559030","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",5,"","Oui","",80000,"Non",80000
"1","1775335303402870","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"oui",3,"","Oui","",28000,"Oui",30000
"1","1789472455434640","","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Oui","",NA,"Oui",NA
"1","1798760315669730","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",4,"","","",32000,"Oui",33000
"1","1794677431297790","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015,"oui",5,"","Oui","",38500,"Non",38500
"1","1789078963103650","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015,"non",4,"","Oui","",36400,"Non",36400
"1","1789078795603350","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"oui",3,"","Oui","",30000,"Non",30000
"1","1794282959000230","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",5,"","Oui","",32000,"Non",32000
"1","1783041977841660","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",4,"","Oui","",33850,"Oui",43000
"1","1883100658193290","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2015,"",4,"","Oui","",NA,"",NA
"1","1775955965531970","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"non",2,"","Non","",24000,"Non",24000
"1","1794681015331180","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2015,"oui",4,"","Oui","",NA,"Oui",NA
"1","1868316584717150","Sous contrat d'apprentissage","Informatique et Gestion (IG)",2015,"oui",3,"","Oui","NON",30100,"Oui",32600
"1","1789078907776820","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"oui",4,"","Oui","",34500,"Oui",37700
"1","1782462545816030","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","Oui","",21000,"Oui",25200
"1","1798487226112390","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"",3,"","","",30000,"",30000
"1","1788922031480630","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2015,"non",4,"","Oui","",35063,"Oui",37063
"1","1788918836598720","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"",5,"non","Oui","",NA,"",NA
"1","1782650096505970","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"oui",4,"","","",38500,"Non",38500
"1","1857533991122950","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"non",4,"","Oui","",25000,"Oui",27500
"1","1799416566377100","Sous contrat de professionalisation","Informatique et Gestion (IG)",2015,"oui",4,"","Non","OUI",43000,"Oui",50000
"1","1767473055582780","Sous contrat de professionalisation","Microélectronique Et Automatique (MEA)",2015,"non",3,"","Oui","",37200,"Oui",51000
"1","1798760362128650","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"",4,"","Oui","",NA,"",NA
"1","1882874460836400","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"",4,"","Oui","",NA,"",NA
"1","1794680820471540","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015,"oui",4,"","Oui","OUI",NA,"",NA
"1","1793838251397090","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",4,"","Oui","",28000,"Non",28000
"1","1788523046356410","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"oui",3,"","Oui","",32000,"Oui",33500
"1","1867187703303400","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",1,"","Non","",29000,"Non",29000
"1","1789477548926290","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2015,"oui",3,"","Oui","",25000,"Oui",30000
"1","1782392902721990","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2015,"oui",4,"","Oui","",34000,"Oui",43000
"1","1789477327597840","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2015,"",4,"","Oui","",NA,"",NA
"1","1875490726969170","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2015,"oui",4,"","Oui","OUI",NA,"",NA
"1","1776167066293790","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Oui","",20000,"Non",20000
"1","1883045462793040","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015,"oui",5,"","Oui","",28200,"Non",28200
"1","1788922314581180","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2015,"oui",4,"","Oui","",26400,"Oui",32000
"1","1968316520817750","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2015,"oui",4,"","Oui","",22600,"Non",22600
"1","1788686216250320","Formation initiale (hors apprentissage)","Matériaux (MAT)",2015,"non",4,"","Oui","",30000,"Oui",38000
"1","1902765998014930","Formation initiale (hors apprentissage)","Energétique - énergies Renouvelables (EnR)",2015,"oui",3,"","Oui","",32400,"Oui",34000
